4,261
4,126
3,932
3,757
3,620
3,508
3,414
3,350
3,327
3,299
3,295
3,322
3,409
3,617
3,870
4,275
4,648
5,031
5,296
5,474
5,509
5,434
5,331
5,242
5,161
5,098
5,048
4,970
4,942
4,949
4,872
4,832
4,821
4,806
4,901
4,917
4,958
4,992
5,038
4,986
4,992
4,967
4,979
4,945
4,848
4,737
4,558
4,357
4,178
4,058
3,884
3,722
3,586
3,483
3,392
3,315
3,268
3,241
3,229
3,244
3,302
3,432
3,562
3,733
3,888
4,113
4,359
4,552
4,721
4,816
4,818
4,735
4,685
4,611
4,535
4,454
4,387
4,334
4,251
4,215
4,204
4,215
4,244
4,285
4,349
4,404
4,488
4,501
4,495
4,491
4,557
4,586
4,503
4,395
4,251
4,100
3,940
3,870
3,725
3,566
3,448
3,342
3,265
3,213
3,179
3,167
3,151
3,175
3,227
3,339
3,431
3,585
3,706
3,878
4,085
4,287
4,469
4,667
4,743
4,748
4,682
4,606
4,533
4,463
4,387
4,328
4,251
4,209
4,213
4,242
4,275
4,328
4,422
4,530
4,654
4,677
4,742
4,759
4,855
4,921
4,845
4,681
4,468
4,243
4,003
3,865
3,716
3,581
3,461
3,357
3,286
3,248
3,215
3,200
3,201
3,250
3,341
3,568
3,849
4,343
4,826
5,306
5,605
5,629
5,407
5,281
5,175
5,197
5,201
5,161
5,137
5,084
5,040
5,024
4,967
4,943
4,927
4,956
5,029
5,083
5,136
5,215
5,304
5,311
5,313
5,306
5,343
5,361
5,245
5,042
4,808
4,558
4,303
4,143
3,954
3,786
3,679
3,580
3,512
3,463
3,424
3,420
3,421
3,466
3,545
3,765
4,046
4,514
4,992
5,497
5,745
5,719
5,609
5,466
5,301
5,198
5,139
5,073
5,042
4,976
4,925
4,887
4,688
4,706
4,814
4,845
4,932
4,975
5,039
5,111
5,169
5,198
5,224
5,215
5,294
5,310
5,191
5,004
4,800
4,534
4,260
4,105
3,923
3,779
3,658
3,553
3,475
3,426
3,393
3,370
3,387
3,432
3,536
3,753
4,036
4,499
4,976
5,472
5,718
5,734
5,613
5,501
5,374
5,165
5,205
5,165
5,128
5,067
5,024
4,988
4,943
4,922
4,897
4,915
4,974
5,011
5,057
5,104
5,158
5,141
5,148
5,140
5,238
5,319
5,255
5,073
4,857
4,595
4,339
4,189
4,014
3,851
3,739
3,645
3,477
3,502
3,465
3,451
3,462
3,514
3,603
3,835
4,129
4,593
5,093
5,607
5,838
5,795
5,656
5,509
5,334
5,116
5,115
5,052
4,996
4,938
4,881
4,864
4,845
4,840
4,847
4,867
4,945
4,995
5,022
5,052
5,094
5,061
5,043
5,004
5,130
5,220
5,183
5,027
4,819
4,597
4,354
4,198
4,011
3,829
3,703
3,601
3,523
3,460
3,427
3,408
3,404
3,446
3,529
3,738
4,006
4,378
4,801
5,261
5,523
5,570
5,502
5,396
5,270
5,173
5,106
5,063
5,022
4,959
4,922
4,876
4,824
4,782
4,743
4,752
4,837
4,839
4,862
4,853
4,874
4,837
4,844
4,819
4,851
4,905
4,845
4,724
4,550
4,363
4,181
4,084
3,918
3,755
3,611
3,504
3,422
3,360
3,307
3,271
3,243
3,262
3,320
3,431
3,560
3,738
3,875
4,073
4,306
4,529
4,717
4,812
4,830
4,807
4,721
4,656
4,578
4,498
4,419
4,352
4,277
4,226
4,216
4,246
4,289
4,317
4,389
4,492
4,584
4,609
4,592
4,574
4,584
4,612
4,562
4,439
4,326
4,178
4,025
3,955
3,825
3,677
3,539
3,428
3,347
3,272
3,206
3,184
3,173
3,192
3,220
3,321
3,432
3,545
3,621
3,782
3,957
4,186
4,394
4,512
4,562
4,561
4,500
4,451
4,412
4,376
4,316
4,263
4,202
4,174
4,165
4,187
4,228
4,267
4,329
4,387
4,455
4,470
4,444
4,409
4,434
4,513
4,483
4,371
4,234
4,090
3,915
3,808
3,650
3,509
3,414
3,294
3,214
3,169
3,146
3,133
3,118
3,137
3,187
3,296
3,404
3,553
3,645
3,829
4,035
4,248
4,485
4,642
4,728
4,778
4,744
4,718
4,686
4,671
4,621
4,570
4,503
4,469
4,452
4,457
4,456
4,516
4,625
4,743
4,831
4,806
4,844
4,817
4,845
4,894
4,834
4,666
4,467
4,223
3,965
3,834
3,676
3,552
3,454
3,381
3,326
3,276
3,242
3,247
3,265
3,321
3,409
3,638
3,926
4,392
4,856
5,322
5,570
5,624
5,511
5,394
5,284
5,197
5,111
5,036
4,980
4,942
4,910
4,905
4,702
4,690
4,812
4,879
4,968
5,013
5,051
5,093
5,158
5,122
5,138
5,060
5,062
5,150
5,111
4,944
4,761
4,518
4,262
4,096
3,900
3,748
3,635
3,520
3,447
3,394
3,373
3,361
3,349
3,386
3,468
3,667
3,935
4,381
4,827
5,306
5,563
5,568
5,468
5,363
5,255
5,166
5,116
5,074
5,037
4,982
4,974
4,967
4,951
4,932
4,919
4,951
5,025
5,079
5,137
5,196
5,243
5,246
5,244
5,210
5,247
5,277
5,185
4,997
4,798
4,549
4,289
4,108
3,933
3,786
3,672
3,584
3,520
3,465
3,423
3,407
3,414
3,452
3,515
3,712
3,942
4,405
4,871
5,337
5,617
5,633
5,492
5,386
5,272
5,119
5,123
5,088
4,987
4,937
4,928
4,917
4,908
4,863
4,834
4,849
4,911
4,974
5,053
5,091
5,143
5,087
5,105
5,053
5,109
5,149
5,134
4,950
4,736
4,527
4,287
4,115
3,928
3,780
3,660
3,544
3,463
3,400
3,378
3,366
3,346
3,401
3,485
3,691
3,956
4,394
4,826
5,319
5,601
5,654
5,606
5,519
5,410
5,304
5,216
5,185
5,149
5,116
5,080
5,042
4,974
4,946
4,911
4,914
4,950
4,967
5,017
5,023
5,020
4,978
4,948
4,911
4,914
4,937
4,905
4,791
4,600
4,422
4,250
4,153
3,989
3,825
3,702
3,578
3,499
3,434
3,386
3,366
3,357
3,367
3,410
3,520
3,656
3,809
3,985
4,198
4,424
4,661
4,775
4,864
4,873
4,866
4,799
4,750
4,710
4,659
4,587
4,554
4,487
4,438
4,423
4,432
4,443
4,482
4,550
4,621
4,688
4,678
4,641
4,594
4,565
4,574
4,558
4,446
4,308
4,167
4,039
3,984
3,839
3,696
3,582
3,465
3,387
3,303
3,255
3,228
3,214
3,226
3,262
3,352
3,445
3,541
3,638
3,805
4,009
4,218
4,388
4,556
4,637
4,641
4,574
4,514
4,475
4,443
4,371
4,328
4,253
4,218
4,220
4,259
4,312
4,378
4,471
4,559
4,664
4,677
4,711
4,668
4,637
4,698
4,676
4,534
4,369
4,130
3,907
3,775
3,625
3,476
3,367
3,284
3,218
3,199
3,182
3,172
3,175
3,224
3,313
3,513
3,776
4,233
4,620
5,070
5,289
5,389
5,283
5,192
5,093
5,000
4,965
4,952
4,986
4,962
4,959
4,964
4,910
4,905
4,910
4,934
4,982
4,988
5,044
5,070
5,088
5,059
5,040
4,958
4,952
5,033
4,976
4,821
4,605
4,390
4,157
4,010
3,846
3,699
3,576
3,471
3,407
3,340
3,326
3,308
3,307
3,353
3,445
3,655
3,898
4,306
4,689
5,172
5,389
5,404
5,346
5,235
5,152
5,087
5,043
5,015
5,004
4,960
4,948
4,961
4,948
4,946
4,986
5,024
5,062
5,104
5,118
5,097
5,083
4,991
4,941
4,920
4,930
5,003
5,051
4,914
4,708
4,477
4,225
4,065
3,884
3,748
3,627
3,516
3,444
3,407
3,374
3,355
3,354
3,388
3,474
3,682
3,934
4,335
4,742
5,147
5,410
5,393
5,364
5,253
5,218
5,105
5,090
5,044
5,064
5,015
4,989
4,973
4,959
4,926
4,941
4,961
5,037
5,047
5,114
5,084
5,123
5,019
5,035
4,973
4,991
5,029
5,059
4,879
4,759
4,491
4,271
4,076
3,926
3,762
3,663
3,557
3,495
3,441
3,402
3,390
3,382
3,394
3,490
3,658
3,966
4,347
4,790
5,236
5,491
5,516
5,409
5,310
5,188
5,119
5,084
5,076
5,044
5,003
4,988
4,964
4,940
4,944
4,944
4,974
5,055
5,086
5,117
5,120
5,145
5,094
5,090
5,002
5,015
5,041
5,012
4,869
4,681
4,466
4,240
4,065
3,900
3,664
3,610
3,508
3,443
3,381
3,339
3,319
3,331
3,369
3,437
3,630
3,875
4,207
4,614
5,055
5,335
5,397
5,306
5,262
5,191
5,139
5,101
5,055
5,052
5,027
4,998
4,999
4,957
4,941
4,961
4,963
5,038
5,025
5,092
5,067
5,094
5,025
4,997
4,889
4,835
4,839
4,799
4,663
4,521
4,365
4,182
4,079
3,922
3,754
3,605
3,517
3,439
3,392
3,356
3,333
3,311
3,326
3,371
3,460
3,589
3,715
3,873
4,092
4,330
4,544
4,720
4,838
4,869
4,848
4,796
4,762
4,725
4,670
4,612
4,559
4,482
4,444
4,457
4,481
4,497
4,528
4,577
4,619
4,680
4,658
4,625
4,542
4,454
4,467
4,468
4,400
4,291
4,177
4,039
3,972
3,828
3,682
3,546
3,452
3,376
3,301
3,254
3,234
3,224
3,238
3,286
3,375
3,488
3,558
3,670
3,835
4,045
4,231
4,402
4,533
4,565
4,560
4,522
4,452
4,427
4,387
4,339
4,298
4,245
4,216
4,222
4,262
4,321
4,376
4,452
4,537
4,651
4,648
4,646
4,622
4,574
4,604
4,628
4,521
4,352
4,178
3,999
3,866
3,716
3,576
3,463
3,386
3,331
3,316
3,288
3,266
3,276
3,318
3,395
3,577
3,867
4,252
4,692
5,141
5,379
5,426
5,352
5,160
5,214
5,152
5,110
5,083
5,054
5,012
5,003
4,984
4,951
4,933
4,928
4,965
5,026
5,056
5,098
5,129
5,176
5,150
5,128
5,045
5,009
5,055
5,069
4,938
4,779
4,537
4,278
4,119
3,941
3,780
3,673
3,583
3,514
3,464
3,432
3,417
3,413
3,462
3,538
3,727
4,018
4,418
4,868
5,313
5,533
5,541
5,435
5,309
5,186
5,088
5,054
5,018
5,032
4,993
4,976
4,957
4,924
4,912
4,906
4,934
5,000
5,015
5,091
5,088
5,173
5,121
5,132
5,080
5,050
5,087
5,031
4,895
4,703
4,452
4,206
4,059
3,877
3,722
3,642
3,565
3,490
3,406
3,318
3,262
3,286
3,353
3,487
3,684
3,965
4,362
4,793
5,253
5,520
5,589
5,523
5,455
5,387
5,314
5,249
5,221
5,172
5,117
5,069
5,002
4,973
4,959
4,936
4,968
5,044
5,076
5,111
5,110
5,174
5,109
5,087
5,017
4,990
5,054
5,110
4,980
4,800
4,546
4,318
4,175
4,004
3,868
3,761
3,678
3,606
3,542
3,513
3,495
3,473
3,512
3,599
3,782
4,076
4,455
4,903
5,343
5,548
5,566
5,455
5,315
5,241
5,128
5,102
4,928
4,876
4,965
4,994
5,042
5,011
4,998
4,996
4,989
5,012
5,027
5,053
5,033
5,096
5,059
5,057
4,993
4,960
5,016
5,047
4,957
4,777
4,552
4,325
4,187
3,998
3,831
3,725
3,647
3,575
3,537
3,485
3,468
3,469
3,495
3,574
3,753
3,999
4,383
4,816
5,260
5,543
5,598
5,529
5,461
5,354
5,260
5,254
5,233
5,209
5,147
5,117
5,122
5,087
5,051
5,026
4,904
5,011
5,096
5,121
5,112
5,138
5,092
5,080
5,014
4,986
4,976
4,987
4,865
4,723
4,563
4,403
4,283
4,108
3,940
3,810
3,702
3,612
3,548
3,498
3,478
3,474
3,499
3,540
3,647
3,801
3,920
4,141
4,369
4,604
4,807
4,969
5,063
5,053
4,982
4,933
4,887
4,824
4,720
4,665
4,572
4,541
4,522
4,522
4,554
4,598
4,631
4,709
4,764
4,803
4,746
4,741
4,717
4,699
4,723
4,726
4,655
4,556
4,385
4,222
4,124
3,992
3,834
3,703
3,605
3,519
3,469
3,432
3,395
3,387
3,401
3,443
3,520
3,656
3,752
3,898
4,083
4,312
4,556
4,758
4,839
4,875
4,878
4,782
4,760
4,693
4,672
4,598
4,550
4,484
4,461
4,422
4,445
4,509
4,563
4,648
4,775
4,906
4,918
4,940
4,891
4,867
4,918
4,973
4,883
4,675
4,426
4,192
4,086
3,927
3,780
3,679
3,596
3,539
3,485
3,452
3,437
3,422
3,454
3,566
3,760
4,049
4,444
4,893
5,357
5,601
5,651
5,593
5,540
5,468
5,398
5,370
5,294
5,271
5,218
5,180
5,176
5,159
5,126
5,131
5,153
5,175
5,214
5,267
5,335
5,414
5,403
5,392
5,302
5,251
5,261
5,255
5,153
4,972
4,693
4,385
4,253
4,094
3,944
3,848
3,755
3,683
3,624
3,584
3,565
3,572
3,614
3,702
3,913
4,199
4,610
5,056
5,492
5,674
5,680
5,587
5,511
5,430
5,279
5,313
5,146
5,061
5,130
5,194
5,191
5,160
5,183
5,191
5,220
5,286
5,325
5,374
5,344
5,403
5,334
5,325
5,237
5,178
5,185
5,255
5,152
4,956
4,705
4,454
4,290
4,108
3,939
3,834
3,741
3,671
3,605
3,570
3,557
3,545
3,584
3,680
3,876
4,161
4,559
4,982
5,416
5,667
5,668
5,551
5,505
5,420
5,350
5,302
5,297
5,256
5,193
5,174
5,166
5,130
5,119
5,111
5,137
5,188
5,230
5,270
5,263
5,310
5,261
5,261
5,195
5,156
5,173
5,208
5,112
4,949
4,720
4,476
4,296
4,090
3,928
3,814
3,702
3,641
3,622
3,590
3,569
3,567
3,597
3,670
3,856
4,092
4,454
4,897
5,319
5,561
5,586
5,509
5,417
5,313
5,225
5,205
5,170
5,143
5,116
5,121
5,153
5,114
5,096
5,085
5,088
5,115
5,134
5,161
5,144
5,152
5,113
5,113
5,047
5,004
5,024
5,079
4,954
4,795
4,594
4,375
4,220
4,041
3,887
3,782
3,687
3,619
3,560
3,509
3,496
3,497
3,545
3,616
3,773
3,992
4,316
4,709
5,145
5,366
5,444
5,398
5,368
5,285
5,213
5,231
5,209
5,182
5,132
5,105
5,091
5,034
5,026
5,013
5,049
5,090
5,075
5,107
5,090
5,090
5,023
4,988
4,894
4,804
4,796
4,850
4,798
4,671
4,489
4,325
4,215
4,049
3,856
3,728
3,606
3,548
3,493
3,457
3,427
3,425
3,439
3,500
3,618
3,735
3,839
3,994
4,200
4,434
4,645
4,808
4,895
4,926
4,898
4,835
4,782
4,686
4,628
4,607
4,565
4,485
4,449
4,425
4,455
4,462
4,512
4,569
4,629
4,683
4,704
4,686
4,632
4,601
4,586
4,606
4,550
4,467
4,336
4,183
4,110
3,969
3,832
3,711
3,597
3,518
3,461
3,396
3,377
3,367
3,381
3,415
3,498
3,600
3,723
3,851
4,039
4,214
4,419
4,615
4,735
4,791
4,804
4,752
4,701
4,653
4,627
4,564
4,502
4,434
4,412
4,409
4,445
4,491
4,530
4,618
4,682
4,833
4,866
4,853
4,814
4,768
4,775
4,837
4,780
4,633
4,427
4,207
4,093
3,936
3,790
3,680
3,583
3,510
3,460
3,441
3,444
3,460
3,496
3,592
3,791
4,062
4,426
4,868
5,289
5,548
5,589
5,521
5,440
5,362
5,310
5,293
5,280
5,259
5,226
5,219
5,078
5,069
5,213
5,219
5,268
5,338
5,365
5,397
5,381
5,420
5,364
5,346
5,245
5,184
5,149
5,219
5,139
4,969
4,722
4,467
4,320
4,139
3,989
3,860
3,765
3,689
3,616
3,583
3,577
3,558
3,592
3,675
3,876
4,147
4,504
4,921
5,318
5,542
5,566
5,492
5,444
5,382
5,329
5,296
5,271
5,256
5,205
5,193
5,196
5,179
5,190
5,190
5,220
5,272
5,301
5,320
5,313
5,346
5,275
5,252
5,159
5,096
5,079
5,138
5,076
4,925
4,712
4,462
4,315
4,115
3,955
3,857
3,750
3,672
3,617
3,576
3,553
3,546
3,596
3,685
3,866
4,113
4,487
4,887
5,294
5,519
5,531
5,481
5,432
5,357
5,284
5,268
5,268
5,247
5,219
5,201
5,154
5,167
5,179
5,195
5,225
5,294
5,330
5,360
5,336
5,375
5,293
5,278
5,169
5,081
5,063
5,132
5,083
4,963
4,746
4,509
4,359
4,162
4,022
3,913
3,813
3,740
3,690
3,647
3,605
3,593
3,621
3,689
3,878
4,128
4,469
4,858
5,261
5,487
5,532
5,486
5,413
5,368
5,322
5,324
5,164
5,114
5,180
5,264
5,272
5,233
5,252
5,257
5,288
5,360
5,363
5,377
5,347
5,344
5,275
5,246
5,169
5,111
5,105
5,176
5,140
4,975
4,743
4,508
4,366
4,179
4,010
3,880
3,770
3,696
3,633
3,593
3,583
3,570
3,600
3,681
3,860
4,085
4,433
4,831
5,244
5,481
5,515
5,486
5,437
5,403
5,353
5,343
5,340
5,315
5,287
5,253
5,253
5,236
5,213
5,200
5,209
5,253
5,245
5,233
5,181
5,195
5,129
5,071
4,950
4,890
4,889
4,916
4,845
4,732
4,577
4,422
4,320
4,183
4,010
3,880
3,783
3,701
3,640
3,592
3,566
3,554
3,556
3,600
3,703
3,830
3,950
4,112
4,327
4,533
4,691
4,848
4,944
4,952
4,935
4,876
4,810
4,760
4,714
4,676
4,639
4,581
4,560
4,543
4,577
4,613
4,652
4,700
4,726
4,768
4,735
4,690
4,667
4,614
4,610
4,658
4,616
4,501
4,360
4,211
4,141
4,004
3,828
3,715
3,610
3,511
3,454
3,412
3,392
3,381
3,396
3,416
3,509
3,634
3,730
3,852
4,013
4,183
4,383
4,551
4,673
4,724
4,741
4,668
4,634
4,608
4,592
4,551
4,504
4,437
4,441
4,427
4,466
4,506
4,559
4,649
4,742
4,831
4,845
4,836
4,774
4,718
4,717
4,773
4,739
4,570
4,391
4,187
4,077
3,931
3,789
3,692
3,618
3,547
3,501
3,475
3,461
3,450
3,502
3,600
3,800
4,058
4,395
4,821
5,229
5,442
5,492
5,449
5,403
5,362
5,305
5,294
5,271
5,270
5,246
5,235
5,129
5,046
5,126
5,172
5,212
5,275
5,305
5,352
5,341
5,359
5,292
5,261
5,150
5,058
5,022
5,072
5,041
4,883
4,665
4,428
4,282
4,102
3,957
3,826
3,730
3,671
3,624
3,587
3,567
3,573
3,604
3,677
3,852
4,096
4,460
4,870
5,258
5,480
5,515
5,470
5,422
5,388
5,349
5,328
5,332
5,333
5,317
5,296
5,294
5,280
5,274
5,292
5,330
5,364
5,372
5,393
5,360
5,426
5,333
5,331
5,240
5,168
5,122
5,145
5,083
4,930
4,704
4,479
4,306
4,133
3,969
3,851
3,764
3,694
3,623
3,596
3,569
3,577
3,610
3,684
3,860
4,082
4,427
4,820
5,183
5,398
5,438
5,404
5,372
5,334
5,301
5,266
5,289
5,299
5,254
5,228
5,235
5,229
5,241
5,283
5,313
5,383
5,394
5,435
5,410
5,423
5,341
5,303
5,206
5,147
5,096
5,108
5,062
4,932
4,726
4,500
4,350
4,190
4,037
3,937
3,839
3,753
3,674
3,650
3,602
3,579
3,623
3,678
3,864
4,079
4,433
4,835
5,210
5,421
5,462
5,433
5,413
5,363
5,326
5,297
5,177
5,121
5,190
5,265
5,265
5,241
5,233
5,259
5,293
5,367
5,385
5,402
5,378
5,388
5,335
5,287
5,188
5,104
5,042
5,095
5,050
4,917
4,722
4,503
4,370
4,197
4,021
3,894
3,799
3,711
3,666
3,624
3,599
3,609
3,645
3,717
3,905
4,131
4,475
4,891
5,249
5,482
5,497
5,465
5,470
5,450
5,385
5,326
5,275
5,250
5,236
5,231
5,232
5,207
5,240
5,266
5,297
5,321
5,310
5,320
5,264
5,224
5,108
5,051
4,941
4,867
4,813
4,852
4,837
4,745
4,598
4,428
4,315
4,143
3,991
3,871
3,737
3,662
3,589
3,545
3,495
3,478
3,493
3,543
3,630
3,755
3,883
4,077
4,285
4,494
4,669
4,819
4,906
4,890
4,873
4,824
4,785
4,749
4,690
4,642
4,622
4,592
4,585
4,579
4,611
4,650
4,698
4,751
4,767
4,799
4,747
4,725
4,648
4,571
4,506
4,549
4,577
4,499
4,373
4,232
4,175
4,044
3,895
3,775
3,667
3,582
3,512
3,479
3,465
3,431
3,430
3,449
3,554
3,618
3,713
3,850
4,003
4,188
4,369
4,519
4,625
4,672
4,676
4,641
4,615
4,587
4,547
4,514
4,488
4,447
4,445
4,473
4,520
4,562
4,632
4,699
4,731
4,795
4,811
4,803
4,743
4,676
4,642
4,711
4,692
4,580
4,413
4,238
4,109
3,966
3,829
3,714
3,632
3,552
3,509
3,477
3,464
3,469
3,502
3,584
3,750
3,996
4,293
4,680
5,061
5,311
5,387
5,366
5,378
5,338
5,310
5,338
5,217
5,178
5,249
5,358
5,365
5,365
5,378
5,395
5,389
5,464
5,488
5,485
5,420
5,404
5,329
5,286
5,186
5,094
5,017
5,023
4,981
4,844
4,639
4,406
4,261
4,114
3,970
3,852
3,766
3,699
3,652
3,610
3,601
3,598
3,634
3,695
3,876
4,099
4,428
4,770
5,157
5,369
5,415
5,402
5,394
5,368
5,348
5,353
5,391
5,413
5,412
5,412
5,407
5,387
5,403
5,407
5,456
5,512
5,529
5,514
5,501
5,472
5,379
5,369
5,291
5,212
5,104
5,103
5,120
5,000
4,785
4,548
4,390
4,216
4,048
3,926
3,836
3,774
3,712
3,686
3,655
3,656
3,691
3,749
3,932
4,170
4,503
4,837
5,204
5,403
5,447
5,446
5,455
5,436
5,394
5,413
5,255
5,310
5,385
5,386
5,397
5,399
5,411
5,416
5,450
5,519
5,540
5,537
5,455
5,453
5,353
5,314
5,215
5,109
5,030
5,071
5,100
4,965
4,771
4,549
4,409
4,221
4,076
3,935
3,824
3,780
3,724
3,692
3,663
3,642
3,680
3,772
3,943
4,159
4,468
4,852
5,239
5,426
5,468
5,445
5,451
5,433
5,334
5,370
5,353
5,291
5,266
5,290
5,296
5,296
5,331
5,360
5,396
5,475
5,481
5,489
5,425
5,393
5,305
5,267
5,195
5,132
5,042
5,047
5,037
4,937
4,762
4,559
4,406
4,222
4,047
3,923
3,813
3,731
3,680
3,645
3,629
3,620
3,646
3,721
3,879
4,105
4,433
4,813
5,185
5,386
5,462
5,458
5,441
5,428
5,412
5,412
5,391
5,382
5,359
5,346
5,336
5,329
5,317
5,340
5,366
5,403
5,393
5,390
5,331
5,292
5,186
5,129
5,015
4,927
4,840
4,856
4,869
4,778
4,652
4,506
4,400
4,239
4,066
3,935
3,822
3,744
3,698
3,654
3,636
3,624
3,639
3,674
3,778
3,883
4,004
4,173
4,377
4,594
4,779
4,900
4,975
5,002
4,999
4,970
4,934
4,900
4,874
4,816
4,778
4,729
4,717
4,701
4,757
4,779
4,811
4,845
4,860
4,855
4,806
4,786
4,706
4,631
4,577
4,591
4,596
4,559
4,471
4,343
4,264
4,102
3,960
3,839
3,734
3,643
3,591
3,549
3,521
3,503
3,505
3,524
3,608
3,690
3,752
3,889
4,052
4,240
4,416
4,574
4,690
4,737
4,732
4,701
4,685
4,659
4,651
4,648
4,629
4,590
4,587
4,610
4,657
4,698
4,735
4,781
4,817
4,897
4,886
4,872
4,811
4,728
4,664
4,669
4,690
4,597
4,451
4,273
4,162
3,996
3,856
3,770
3,689
3,629
3,569
3,521
3,513
3,482
3,525
3,630
3,825
4,046
4,373
4,749
5,107
5,329
5,408
5,416
5,437
5,432
5,404
5,378
5,380
5,377
5,333
5,342
5,317
5,349
5,341
5,298
5,356
5,418
5,436
5,444
5,401
5,394
5,308
5,282
5,184
5,106
5,034
5,040
5,037
4,916
4,719
4,511
4,355
4,175
4,008
3,901
3,804
3,724
3,676
3,628
3,607
3,611
3,643
3,710
3,875
4,109
4,422
4,783
5,173
5,398
5,457
5,429
5,411
5,382
5,347
5,355
5,367
5,332
5,304
5,295
5,310
5,291
5,284
5,306
5,332
5,384
5,379
5,391
5,354
5,357
5,282
5,269
5,167
5,090
4,987
5,014
5,012
4,909
4,742
4,524
4,375
4,224
4,064
3,927
3,837
3,766
3,707
3,670
3,649
3,634
3,654
3,735
3,923
4,126
4,426
4,792
5,152
5,351
5,425
5,394
5,381
5,357
5,308
5,298
5,288
5,268
5,248
5,252
5,259
5,237
5,231
5,231
5,286
5,345
5,377
5,385
5,330
5,312
5,243
5,208
5,099
5,005
4,937
4,952
4,946
4,814
4,632
4,434
4,280
4,131
3,959
3,798
3,717
3,634
3,591
3,553
3,529
3,530
3,553
3,582
3,781
3,998
4,319
4,686
5,041
5,261
5,322
5,306
5,284
5,244
5,166
5,185
5,186
5,156
5,093
5,108
5,119
5,104
5,107
5,098
5,131
5,188
5,190
5,197
5,162
5,145
5,083
5,064
4,958
4,888
4,834
4,853
4,877
4,815
4,653
4,458
4,320
4,105
3,971
3,844
3,741
3,650
3,585
3,542
3,530
3,530
3,547
3,596
3,768
3,984
4,292
4,647
5,008
5,219
5,309
5,285
5,264
5,259
5,231
5,221
5,234
5,214
5,183
5,183
5,170
5,137
5,132
5,145
5,148
5,161
5,129
5,111
5,086
5,033
4,950
4,936
4,840
4,767
4,691
4,720
4,758
4,687
4,556
4,405
4,299
4,143
3,974
3,838
3,722
3,643
3,588
3,543
3,525
3,501
3,511
3,553
3,655
3,782
3,884
4,073
4,258
4,461
4,643
4,786
4,875
4,913
4,909
4,864
4,831
4,797
4,762
4,718
4,695
4,653
4,637
4,643
4,675
4,695
4,706
4,742
4,747
4,735
4,698
4,687
4,611
4,543
4,505
4,500
4,535
4,503
4,405
4,278
4,200
4,070
3,940
3,816
3,720
3,636
3,566
3,501
3,477
3,449
3,451
3,476
3,552
3,653
3,731
3,867
4,029
4,192
4,384
4,528
4,638
4,694
4,699
4,674
4,677
4,664
4,636
4,588
4,533
4,496
4,487
4,501
4,561
4,615
4,649
4,690
4,727
4,775
4,774
4,782
4,720
4,650
4,605
4,611
4,628
4,549
4,385
4,208
4,104
3,944
3,804
3,713
3,623
3,553
3,519
3,484
3,471
3,480
3,546
3,634
3,802
4,018
4,297
4,611
4,946
5,169
5,286
5,314
5,314
5,280
5,191
5,252
5,298
5,301
5,260
5,228
5,228
5,198
5,199
5,196
5,218
5,247
5,252
5,271
5,264
5,303
5,250
5,226
5,119
4,995
4,939
4,938
4,955
4,841
4,667
4,456
4,320
4,137
3,973
3,848
3,744
3,678
3,617
3,581
3,574
3,556
3,592
3,656
3,821
4,029
4,307
4,654
4,976
5,200
5,309
5,338
5,319
5,288
5,258
5,232
5,233
5,229
5,211
5,202
5,204
5,184
5,165
5,189
5,220
5,243
5,247
5,257
5,207
5,247
5,193
5,192
5,098
4,993
4,912
4,901
4,919
4,820
4,660
4,481
4,352
4,169
3,995
3,875
3,789
3,721
3,669
3,634
3,623
3,587
3,626
3,707
3,841
4,071
4,365
4,693
5,026
5,242
5,361
5,375
5,373
5,339
5,290
5,271
5,133
5,041
5,054
5,138
5,139
5,110
5,093
5,094
5,125
5,144
5,173
5,183
5,149
5,165
5,106
5,076
4,971
4,881
4,799
4,829
4,890
4,822
4,670
4,488
4,354
4,171
4,017
3,895
3,802
3,712
3,652
3,598
3,575
3,577
3,611
3,670
3,825
4,016
4,295
4,612
4,911
5,140
5,263
5,284
5,256
5,211
5,161
5,140
5,124
5,107
5,078
5,048
5,044
5,010
5,001
5,022
5,036
5,042
5,056
5,077
5,058
5,086
5,059
5,017
4,919
4,841
4,795
4,842
4,879
4,820
4,676
4,501
4,408
4,243
4,061
3,916
3,785
3,721
3,671
3,632
3,586
3,567
3,575
3,634
3,771
3,983
4,234
4,492
4,741
4,947
5,071
5,126
5,147
5,132
5,107
5,073
5,063
5,020
4,974
4,908
4,885
4,839
4,811
4,805
4,835
4,873
4,908
4,939
4,888
4,942
4,868
4,846
4,762
4,688
4,639
4,633
4,660
4,617
4,512
4,356
4,264
4,112
3,965
3,829
3,718
3,636
3,572
3,526
3,499
3,462
3,474
3,498
3,592
3,699
3,782
3,937
4,111
4,291
4,457
4,598
4,716
4,758
4,762
4,730
4,703
4,675
4,661
4,618
4,593
4,551
4,532
4,532
4,550
4,563
4,587
4,625
4,630
4,693
4,675
4,673
4,621
4,549
4,500
4,495
4,535
4,504
4,399
4,257
4,155
4,015
3,857
3,736
3,637
3,561
3,504
3,453
3,427
3,395
3,397
3,423
3,492
3,584
3,652
3,794
3,962
4,149
4,339
4,499
4,605
4,651
4,661
4,637
4,611
4,591
4,579
4,538
4,507
4,463
4,441
4,443
4,467
4,483
4,499
4,521
4,505
4,532
4,501
4,479
4,404
4,338
4,293
